chain_name,product_family,brand_flavor,store_state,week_ending,brand_units_per_package,package_sales,dollar_sales,selling_stores
Retailer B,Brand Three,Classic,MN,2020-03-07,2,1.000000,17.990000,1
Retailer A,Brand Two,Flavored,DC,2020-01-04,2,1.000000,25.990000,1
Retailer B,Brand One,Classic,MN,2020-03-28,4,1.000000,25.990000,1
Retailer B,Brand One,Mint,MN,2020-09-19,4,5.000000,129.950000,2
Retailer A,Brand One,Flavored,NJ,2020-02-29,2,0.000000,0.000000,3
Retailer B,Brand One,Mint,MN,2020-04-04,2,11.000000,164.890000,2
Retailer B,Brand One,Flavored,ND,2020-07-25,4,,,10
Retailer B,Brand One,Flavored,MN,2020-07-04,2,,,2
Retailer A,Brand Three,Mint,DC,2020-06-13,2,8.000000,127.920000,5
Retailer B,Brand One,Flavored,ND,2020-12-26,4,,,3
Retailer A,Brand Two,Classic,DC,2019-04-06,2,0.000000,0.000000,1
Retailer B,Brand Two,Classic,MT,2020-07-11,2,9.000000,83.910000,1
Retailer B,Brand Three,Mint,MN,2020-09-19,2,2.000000,35.980000,2
Retailer B,Brand Two,Flavored,SD,2020-07-25,2,,,7
Retailer B,Brand One,Classic,MT,2019-04-13,4,0.000000,0.000000,1
Retailer B,Brand Two,Mint,MN,2020-11-28,1,0.000000,0.000000,2
Retailer B,Brand One,Flavored,MT,2019-11-23,4,10.000000,159.900000,1
Retailer B,Brand Two,Classic,MT,2020-09-05,2,8.000000,76.930000,1
Retailer B,Brand Two,Flavored,MT,2020-01-18,2,0.000000,0.000000,1
Retailer B,Brand One,Flavored,MT,2020-07-11,2,,,1
Retailer B,Brand Three,Classic,MN,2020-05-16,2,1.000000,17.990000,1
Retailer B,Brand One,Flavored,MT,2020-08-15,4,,,1
Retailer A,Brand Three,Flavored,MD,2020-11-14,2,,,52
Retailer B,Brand Two,Flavored,MO,2020-09-19,2,,,55
Retailer B,Brand One,Classic,IA,2020-10-10,2,125.000000,1123.750000,107
Retailer C,Brand One,Mint,TX,2020-12-26,4,782.000000,12504.180000,71
Retailer B,Brand Two,Mint,IA,2020-12-26,2,4324.000000,46940.810000,107
Retailer C,Brand One,Flavored,NM,2020-12-05,4,,,73
Retailer B,Brand Three,Flavored,ND,2020-02-29,2,0.000000,0.000000,9
Retailer B,Brand One,Mint,SD,2020-04-11,2,28.000000,279.720000,9
Retailer B,Brand Two,Classic,NE,2020-06-27,2,80.000000,876.250000,18
Retailer B,Brand One,Mint,OK,2020-08-29,4,984.000000,15734.160000,47
Retailer B,Brand Three,Classic,MN,2020-03-28,2,2.000000,35.980000,1
Retailer B,Brand One,Classic,SD,2020-02-22,4,47.000000,751.530000,9
Retailer B,Brand One,Classic,ND,2020-04-11,2,31.000000,279.210000,10
Retailer B,Brand Two,Flavored,ND,2020-05-02,2,,,5
Retailer A,Brand One,Mint,MD,2020-10-31,2,322.000000,3860.780000,52
Retailer A,Brand Three,Mint,DE,2020-12-26,2,2543.000000,25404.570000,42
Retailer B,Brand Two,Flavored,SD,2020-10-10,2,,,8
Retailer B,Brand Three,Classic,WY,2020-12-05,2,191.000000,2137.290000,17
Retailer B,Brand Three,Classic,WY,2020-10-24,2,137.000000,1533.030000,17
Retailer A,Brand Three,Mint,DC,2020-07-25,2,16.000000,255.840000,5
Retailer A,Brand One,Mint,DC,2020-11-21,2,14.000000,279.860000,5
Retailer B,Brand One,Mint,MT,2019-09-28,4,2.000000,31.980000,1
Retailer B,Brand One,Mint,MN,2020-04-18,2,7.000000,104.930000,2
Retailer B,Brand Three,Mint,WY,2020-12-26,2,612.000000,6848.280000,17
Retailer A,Brand Three,Classic,DC,2020-03-21,2,14.000000,223.860000,5
Retailer A,Brand Two,Classic,DC,2020-06-06,2,1.000000,22.990000,5
Retailer A,Brand Three,Mint,DC,2020-08-22,2,14.000000,223.860000,5
Retailer B,Brand One,Mint,SD,2020-10-17,4,134.000000,2136.660000,9
Retailer B,Brand Three,Flavored,MT,2020-09-12,2,,,1
Retailer B,Brand Two,Mint,MN,2020-02-08,2,4.000000,102.320000,2
Retailer B,Brand One,Classic,MN,2020-09-05,4,0.000000,0.000000,1
Retailer B,Brand One,Mint,MN,2020-12-26,2,8.000000,111.920000,2
Retailer A,Brand Two,Flavored,DC,2019-08-31,2,0.000000,0.000000,1
Retailer B,Brand Two,Flavored,MN,2020-03-28,2,0.000000,0.000000,1
Retailer B,Brand Two,Mint,OK,2020-11-07,1,0.000000,0.000000,6
Retailer B,Brand One,Mint,MT,2020-07-18,2,2.000000,19.980000,1
Retailer B,Brand One,Mint,MN,2020-11-07,2,0.000000,0.000000,2
Retailer B,Brand Three,Flavored,MT,2020-01-25,2,0.000000,0.000000,1
Retailer B,Brand Three,Mint,MT,2020-10-31,2,3.000000,29.970000,1
Retailer A,Brand One,Flavored,VA,2020-02-22,2,0.000000,0.000000,1
Retailer C,Brand Three,Classic,TX,2019-12-21,2,96.000000,959.040000,69
Retailer B,Brand Three,Classic,SD,2019-10-05,2,3.000000,29.970000,7
Retailer B,Brand One,Flavored,MO,2020-01-18,4,127.000000,2030.730000,68
Retailer B,Brand Three,Classic,WY,2019-10-05,2,25.000000,249.750000,17
Retailer B,Brand One,Classic,SD,2019-05-04,4,41.000000,655.590000,9
Retailer B,Brand Two,Flavored,ND,2019-09-14,2,15.000000,199.350000,7
Retailer B,Brand One,Mint,AR,2019-12-21,4,772.000000,12344.280000,49
Retailer C,Brand One,Mint,CO,2020-01-04,2,1696.000000,16943.040000,180
Retailer B,Brand One,Classic,SD,2019-03-02,4,28.000000,447.720000,9
Retailer B,Brand One,Flavored,WY,2019-07-20,2,81.000000,809.190000,17
Retailer B,Brand Two,Classic,ND,2019-04-20,2,6.000000,80.940000,4
Retailer B,Brand Two,Classic,ND,2019-08-17,2,3.000000,36.970000,5
Retailer B,Brand One,Flavored,OK,2020-02-01,2,45.000000,408.550000,46
Retailer B,Brand One,Classic,OK,2020-01-04,2,160.000000,1598.400000,46
Retailer B,Brand One,Flavored,WY,2019-10-12,4,509.000000,8138.910000,17
Retailer C,Brand Three,Classic,OK,2019-11-23,2,182.000000,1818.180000,47
Retailer A,Brand One,Classic,DC,2019-05-04,4,13.000000,389.870000,2
Retailer B,Brand One,Mint,MT,2019-01-12,4,0.000000,0.000000,1
Retailer B,Brand One,Flavored,MN,2019-03-30,4,9.000000,233.910000,2
Retailer B,Brand Two,Flavored,SD,2019-10-05,2,10.000000,134.900000,9
Retailer A,Brand One,Flavored,PA,2019-12-14,2,49.000000,700.210000,54
Retailer A,Brand One,Mint,NJ,2020-02-08,2,1831.000000,21953.690000,239
Retailer A,Brand Three,Flavored,NJ,2020-04-18,2,,,243
Retailer B,Brand Two,Classic,CO,2020-02-08,2,610.000000,7479.950000,67
Retailer A,Brand Two,Mint,VA,2020-04-25,2,1629.000000,21975.210000,89
Retailer A,Brand Three,Flavored,NJ,2020-03-28,2,,,235
Retailer A,Brand One,Flavored,DC,2019-02-09,4,23.000000,689.770000,1
Retailer B,Brand Three,Classic,SD,2019-05-04,2,5.000000,49.950000,6
Retailer B,Brand One,Classic,MN,2019-09-07,4,0.000000,0.000000,2
Retailer B,Brand One,Flavored,MT,2019-04-06,4,37.000000,591.630000,1
Retailer A,Brand Two,Mint,DC,2019-04-20,2,0.000000,0.000000,2
Retailer B,Brand Three,Mint,IA,2019-03-02,2,7.000000,69.930000,4
Retailer B,Brand Two,Flavored,MT,2019-06-08,2,0.000000,0.000000,1
Retailer A,Brand Two,Classic,DC,2019-11-16,2,6.000000,155.940000,3
Retailer B,Brand Three,Flavored,MN,2020-01-25,2,10.000000,179.900000,2
Retailer B,Brand Three,Flavored,ND,2019-11-30,2,389.000000,3886.110000,10
Retailer B,Brand One,Mint,MT,2019-05-25,4,0.000000,0.000000,1
Retailer A,Brand One,Mint,PA,2020-02-22,2,1205.000000,17219.450000,187
Retailer B,Brand One,Classic,OK,2020-04-04,4,330.000000,5276.700000,47
Retailer B,Brand One,Mint,MO,2020-04-18,2,435.000000,4345.650000,68
Retailer B,Brand Three,Mint,MN,2020-01-18,2,0.000000,0.000000,2
Retailer A,Brand Two,Classic,FL,2020-04-11,2,832.000000,11197.190000,206
Retailer B,Brand One,Flavored,MO,2020-02-15,4,0.000000,0.000000,68
Retailer C,Brand One,Mint,NM,2020-03-21,2,203.000000,2433.970000,77
Retailer A,Brand One,Flavored,FL,2020-05-02,4,,,165
Retailer A,Brand Three,Mint,VA,2020-05-16,2,2726.000000,27232.740000,89
Retailer B,Brand One,Flavored,CO,2020-02-22,2,0.000000,0.000000,54
Retailer C,Brand Two,Flavored,CO,2020-03-21,2,0.000000,0.000000,102
Retailer B,Brand One,Flavored,IA,2020-05-16,4,,,103
Retailer A,Brand Two,Mint,PA,2020-07-04,2,3946.000000,59062.580000,222
Retailer C,Brand One,Mint,NM,2020-08-08,4,787.000000,14664.490000,77
Retailer C,Brand One,Flavored,CO,2020-05-30,2,,,170
Retailer A,Brand Two,Flavored,NJ,2020-06-27,2,,,143
Retailer A,Brand One,Mint,PA,2020-06-20,4,7123.000000,156634.770000,211
Retailer C,Brand Three,Classic,OK,2020-08-15,2,344.000000,3436.560000,47
Retailer A,Brand One,Mint,MD,2020-02-22,4,1173.000000,21102.270000,51
Retailer A,Brand One,Flavored,DE,2020-04-25,4,,,40
Retailer A,Brand One,Mint,VA,2020-06-20,4,2249.000000,40459.510000,87
Retailer B,Brand Two,Flavored,MO,2020-07-11,2,,,45
Retailer C,Brand One,Mint,NM,2020-06-13,2,246.000000,2947.540000,77
Retailer A,Brand One,Flavored,FL,2020-08-29,4,,,184
Retailer A,Brand One,Flavored,NJ,2020-08-08,4,,,236
Retailer B,Brand One,Mint,MO,2020-08-01,4,1629.000000,26041.720000,68
Retailer C,Brand One,Flavored,TX,2020-04-18,4,,,66
Retailer B,Brand One,Mint,IA,2020-05-09,4,3410.000000,54525.900000,105
Retailer A,Brand One,Flavored,PA,2020-08-29,2,,,203
Retailer A,Brand One,Mint,PA,2020-05-16,4,6575.000000,144584.250000,213
Retailer B,Brand Three,Classic,MO,2020-09-05,2,660.000000,6593.400000,68
Retailer C,Brand One,Classic,CO,2020-10-03,4,3498.000000,52437.070000,184
Retailer C,Brand One,Flavored,CO,2019-03-16,2,1102.000000,11008.980000,178
Retailer A,Brand One,Flavored,PA,2019-01-26,4,9144.000000,201076.560000,204
Retailer C,Brand One,Flavored,CO,2019-04-13,4,6818.000000,108846.950000,182
Retailer A,Brand One,Flavored,VA,2019-02-23,4,3220.000000,57927.800000,85
Retailer B,Brand One,Classic,NE,2019-03-09,2,28.000000,279.720000,18
Retailer A,Brand Three,Classic,PA,2019-03-30,2,918.000000,10995.820000,215
Retailer B,Brand Two,Flavored,IA,2019-03-30,2,316.000000,4262.840000,101
Retailer B,Brand Three,Mint,IA,2019-04-20,2,228.000000,2277.720000,89
Retailer B,Brand Three,Classic,MO,2019-03-23,2,73.000000,729.270000,54
Retailer A,Brand Two,Mint,NJ,2019-04-06,2,407.000000,5676.480000,179
Retailer B,Brand One,Classic,IA,2019-02-23,4,344.000000,5500.560000,102
Retailer A,Brand Three,Mint,FL,2019-03-02,2,1438.000000,14365.620000,165
Retailer C,Brand One,Flavored,CO,2019-03-02,2,1170.000000,11698.300000,178
Retailer B,Brand Three,Classic,OK,2019-03-02,2,63.000000,629.370000,33
Retailer A,Brand One,Flavored,PA,2019-02-23,4,9796.000000,215414.040000,205
Retailer B,Brand One,Mint,MO,2019-04-06,2,98.000000,979.020000,67
Retailer C,Brand One,Mint,CO,2019-01-19,2,415.000000,5390.850000,157
Retailer A,Brand One,Flavored,VA,2019-01-26,4,2952.000000,53106.480000,84
Retailer B,Brand Three,Mint,CO,2019-03-30,2,65.000000,649.350000,49
Retailer B,Brand One,Mint,IA,2019-03-30,2,111.000000,1108.890000,96
Retailer A,Brand Two,Mint,DE,2019-03-30,2,109.000000,1466.930000,37
Retailer A,Brand Three,Flavored,FL,2019-06-01,2,8905.000000,88955.280000,176
Retailer A,Brand Three,Mint,FL,2019-03-16,2,1426.000000,14245.740000,167
Retailer A,Brand One,Mint,PA,2019-07-20,4,1165.000000,25618.350000,207
Retailer A,Brand One,Mint,NJ,2019-07-06,4,1937.000000,34846.630000,236
Retailer A,Brand One,Flavored,VA,2019-08-31,2,956.000000,11462.440000,84
Retailer A,Brand Three,Mint,PA,2019-05-25,2,2745.000000,32912.550000,230
Retailer C,Brand Three,Flavored,CO,2019-06-08,2,3445.000000,34414.590000,182
Retailer B,Brand Three,Flavored,IA,2019-06-22,2,2950.000000,29464.500000,102
Retailer B,Brand One,Classic,IA,2019-08-31,2,123.000000,1228.770000,102
Retailer A,Brand Three,Mint,PA,2019-06-22,2,3595.000000,43104.050000,230
Retailer A,Brand Two,Mint,PA,2019-08-03,2,401.000000,7563.520000,197
Retailer A,Brand Two,Mint,VA,2019-08-03,2,323.000000,4344.790000,87
Retailer A,Brand One,Classic,NJ,2019-06-22,4,3624.000000,65195.760000,240
Retailer B,Brand One,Flavored,IA,2019-07-20,4,3999.000000,63912.400000,105
Retailer B,Brand One,Flavored,WY,2019-06-08,2,112.000000,1118.880000,17
Retailer A,Brand Two,Classic,NJ,2019-09-28,2,635.000000,8445.360000,239
Retailer A,Brand One,Flavored,DC,2019-07-13,2,33.000000,659.670000,3
Retailer A,Brand Three,Classic,NJ,2019-06-29,2,1354.000000,13526.460000,247
Retailer B,Brand Three,Mint,MO,2019-08-17,2,559.000000,5578.410000,68
Retailer A,Brand Three,Classic,NJ,2019-06-22,2,1325.000000,13236.750000,247
Retailer B,Brand Three,Classic,CO,2019-08-03,2,200.000000,1998.000000,64
Retailer A,Brand Two,Flavored,PA,2019-06-08,2,254.000000,4762.430000,184
Retailer A,Brand One,Classic,NJ,2019-05-25,4,3775.000000,67912.250000,239
Retailer A,Brand One,Mint,PA,2019-09-07,2,270.000000,3858.300000,206
Retailer A,Brand One,Flavored,NJ,2019-09-28,2,2791.000000,33464.090000,236
Retailer B,Brand One,Mint,CO,2019-08-24,2,130.000000,1298.700000,60
Retailer C,Brand One,Flavored,TX,2019-12-07,4,540.000000,8588.580000,72
Retailer B,Brand Three,Flavored,OK,2019-09-07,2,2898.000000,28949.040000,46
Retailer A,Brand Three,Flavored,NJ,2019-09-14,2,9204.000000,91947.960000,246
Retailer B,Brand One,Flavored,WY,2019-11-30,4,410.000000,6555.900000,17
Retailer B,Brand Two,Mint,MO,2019-11-30,2,188.000000,2527.160000,64
Retailer B,Brand One,Classic,ND,2020-01-04,4,81.000000,1295.190000,10
Retailer C,Brand Three,Flavored,TX,2019-09-28,2,1496.000000,14945.040000,70
Retailer B,Brand Two,Classic,CO,2019-11-02,2,292.000000,3887.080000,65
Retailer A,Brand One,Mint,NJ,2019-10-19,2,373.000000,4472.270000,235
Retailer C,Brand Two,Mint,CO,2019-10-19,2,406.000000,5476.940000,170
Retailer A,Brand Two,Flavored,NJ,2019-10-19,2,1245.000000,17408.570000,247
Retailer A,Brand One,Mint,FL,2019-10-26,4,607.000000,10919.930000,185
Retailer A,Brand Three,Flavored,NJ,2019-11-16,2,8027.000000,80189.730000,248
Retailer A,Brand One,Classic,VA,2019-12-14,4,1587.000000,28550.130000,87
Retailer B,Brand Three,Classic,SD,2019-11-09,2,6.000000,58.440000,8
Retailer B,Brand One,Mint,SD,2019-08-24,2,5.000000,49.950000,9
Retailer B,Brand One,Mint,IA,2019-12-07,2,762.000000,7612.380000,102
Retailer C,Brand Three,Mint,CO,2019-08-31,2,1569.000000,15674.310000,180
Retailer A,Brand One,Classic,PA,2019-12-14,4,4365.000000,95986.350000,209
Retailer A,Brand One,Mint,VA,2019-11-16,4,468.000000,8419.320000,86
Retailer A,Brand One,Classic,PA,2019-11-30,4,3250.000000,71467.500000,207
Retailer A,Brand Three,Mint,PA,2019-11-09,2,4372.000000,52420.280000,229
Retailer B,Brand One,Classic,OK,2019-05-04,2,114.000000,1138.860000,45
Retailer A,Brand Three,Flavored,MD,2019-04-27,2,2455.000000,24525.450000,51
Retailer B,Brand Three,Mint,AR,2019-03-16,2,161.000000,1608.390000,39
Retailer B,Brand One,Mint,WY,2019-02-23,4,38.000000,607.620000,17
Retailer B,Brand One,Flavored,MO,2019-05-04,4,2099.000000,33563.010000,69
Retailer C,Brand One,Flavored,TX,2019-03-30,4,1306.000000,20847.940000,72
Retailer A,Brand One,Flavored,FL,2019-06-01,4,5542.000000,99700.580000,173
Retailer B,Brand Three,Mint,MO,2019-02-09,2,0.000000,0.000000,6
Retailer C,Brand Three,Mint,CO,2019-05-11,2,378.000000,3768.020000,160
Retailer B,Brand Three,Flavored,MO,2019-10-05,2,3185.000000,31809.350000,68
Retailer A,Brand One,Mint,MD,2019-06-15,2,116.000000,1390.840000,49
Retailer C,Brand One,Flavored,OK,2019-07-06,2,477.000000,4765.230000,47
Retailer B,Brand One,Classic,ND,2019-08-24,2,14.000000,139.860000,10
Retailer B,Brand Two,Mint,MO,2019-07-27,2,48.000000,647.520000,62
Retailer B,Brand Two,Classic,WY,2019-06-08,2,12.000000,161.880000,10
Retailer A,Brand One,Classic,VA,2019-07-27,4,973.000000,17504.270000,86
Retailer C,Brand Three,Classic,NM,2019-08-31,2,212.000000,2541.880000,77
Retailer B,Brand Three,Classic,IA,2019-07-27,2,146.000000,1458.540000,98
Retailer C,Brand One,Classic,TX,2019-07-13,2,63.000000,629.370000,68
Retailer A,Brand Three,Mint,NJ,2019-09-21,2,2765.000000,27622.350000,246
Retailer B,Brand Three,Flavored,MO,2019-12-14,2,3181.000000,31778.190000,66
Retailer C,Brand Three,Classic,TX,2019-09-07,2,153.000000,1528.470000,69
Retailer B,Brand Two,Flavored,NE,2019-12-28,2,176.000000,2304.190000,18
Retailer A,Brand One,Mint,NJ,2020-01-04,2,1833.000000,21977.670000,237
Retailer B,Brand One,Classic,NE,2019-12-28,2,102.000000,1018.980000,18
Retailer C,Brand Three,Mint,TX,2020-01-04,2,290.000000,2897.100000,70
Retailer B,Brand One,Classic,NE,2019-01-26,4,78.000000,1247.220000,19
Retailer C,Brand Two,Mint,TX,2019-01-05,2,19.000000,256.310000,42
Retailer B,Brand Three,Flavored,NE,2019-06-29,2,270.000000,2697.300000,18
Retailer B,Brand Two,Mint,MO,2019-05-18,2,79.000000,1065.710000,61
Retailer A,Brand One,Classic,DE,2019-09-14,4,404.000000,7267.960000,40
Retailer B,Brand Two,Flavored,WY,2019-08-31,2,40.000000,522.100000,16
Retailer B,Brand Two,Flavored,ND,2019-06-08,2,5.000000,67.450000,7
Retailer C,Brand Three,Flavored,CO,2019-08-24,2,6917.000000,69096.980000,180
Retailer A,Brand One,Flavored,DE,2019-08-24,2,474.000000,5683.260000,40
Retailer A,Brand Three,Flavored,DE,2019-12-07,2,2713.000000,27102.870000,40
Retailer B,Brand Two,Mint,MT,2019-10-12,2,0.000000,0.000000,1
Retailer C,Brand Two,Flavored,CO,2020-01-11,2,222.000000,2994.780000,160
Retailer C,Brand Three,Mint,NM,2019-12-07,2,246.000000,2949.540000,76
Retailer B,Brand One,Flavored,OK,2020-01-11,4,115.000000,1838.850000,46
Retailer B,Brand One,Classic,NE,2019-11-09,2,39.000000,389.610000,18
Retailer A,Brand Three,Mint,DE,2019-03-09,2,385.000000,3846.150000,40
Retailer B,Brand Two,Classic,NE,2019-02-02,2,2.000000,26.980000,14
Retailer B,Brand One,Classic,CO,2019-08-17,4,600.000000,9594.000000,65
Retailer C,Brand One,Classic,TX,2019-09-07,4,122.000000,1950.780000,70
Retailer B,Brand Two,Classic,AR,2019-10-05,2,51.000000,652.990000,49
Retailer B,Brand One,Mint,AR,2019-10-26,4,152.000000,2430.480000,48
Retailer A,Brand Two,Flavored,NJ,2020-01-04,2,64.000000,895.360000,207
Retailer B,Brand One,Flavored,ND,2019-04-06,4,366.000000,5852.340000,10
Retailer B,Brand Three,Flavored,WY,2019-03-30,2,187.000000,1868.130000,16
Retailer C,Brand One,Classic,NM,2019-08-03,4,221.000000,4417.790000,76
Retailer B,Brand One,Flavored,SD,2019-07-13,2,64.000000,639.360000,9
Retailer B,Brand Two,Flavored,AR,2019-10-12,2,315.000000,4249.350000,49
Retailer B,Brand One,Flavored,WY,2019-12-07,2,256.000000,2557.440000,17
Retailer B,Brand Three,Classic,NE,2019-07-27,2,22.000000,219.780000,17
Retailer B,Brand Two,Mint,CO,2019-11-09,2,311.000000,4195.390000,65
Retailer A,Brand One,Mint,DE,2019-12-28,4,677.000000,12179.230000,40
Retailer B,Brand Two,Flavored,NE,2019-12-21,2,117.000000,1543.330000,18
Retailer C,Brand Three,Mint,TX,2019-10-19,2,371.000000,3704.290000,70
Retailer B,Brand One,Classic,SD,2019-08-03,4,43.000000,687.570000,9
Retailer B,Brand One,Classic,WY,2019-09-14,4,71.000000,1135.290000,17
Retailer B,Brand One,Classic,CO,2019-04-20,4,529.000000,8458.710000,65
Retailer B,Brand Three,Mint,MN,2019-07-06,2,0.000000,0.000000,2
Retailer B,Brand One,Mint,ND,2019-07-13,2,21.000000,209.790000,10
Retailer A,Brand One,Mint,MD,2019-09-28,4,236.000000,4245.640000,50
Retailer B,Brand Two,Classic,SD,2020-01-04,2,18.000000,193.840000,9
Retailer B,Brand One,Classic,MN,2019-05-25,2,2.000000,29.980000,2
Retailer B,Brand Two,Flavored,WY,2019-11-09,2,91.000000,1227.590000,17
Retailer A,Brand Three,Classic,DC,2019-11-09,2,2.000000,31.980000,4
Retailer B,Brand One,Classic,SD,2019-05-25,4,48.000000,767.520000,9
Retailer B,Brand One,Flavored,OK,2019-06-15,2,302.000000,3016.980000,46
Retailer A,Brand One,Mint,MD,2019-08-24,2,118.000000,1414.820000,50
Retailer B,Brand Three,Classic,SD,2019-06-29,2,6.000000,59.940000,8
Retailer B,Brand One,Flavored,WY,2019-12-21,4,176.000000,2814.240000,17
Retailer B,Brand Two,Mint,SD,2019-09-28,2,14.000000,188.860000,8
Retailer B,Brand One,Mint,AR,2020-01-25,4,1273.000000,20355.270000,49
Retailer B,Brand One,Mint,MN,2019-02-23,2,1.000000,14.990000,2
Retailer B,Brand Two,Classic,WY,2019-07-06,2,9.000000,103.910000,11
Retailer B,Brand Three,Mint,SD,2019-09-21,2,12.000000,119.880000,9
Retailer B,Brand Three,Flavored,SD,2019-09-14,2,109.000000,1088.910000,9
Retailer B,Brand Two,Flavored,ND,2019-08-31,2,11.000000,148.390000,7
Retailer B,Brand One,Classic,ND,2019-12-28,4,101.000000,1614.990000,10
Retailer B,Brand One,Flavored,MN,2019-03-16,4,14.000000,363.860000,2
Retailer B,Brand One,Classic,NE,2019-06-29,2,33.000000,329.670000,18
Retailer B,Brand Three,Classic,ND,2019-03-09,2,4.000000,39.960000,7
Retailer B,Brand Two,Mint,OK,2020-01-25,2,252.000000,3342.030000,45
Retailer C,Brand Three,Classic,CO,2019-03-30,2,0.000000,0.000000,1
Retailer B,Brand One,Flavored,MN,2019-11-30,2,7.000000,104.930000,2
Retailer B,Brand Three,Classic,ND,2019-04-13,2,10.000000,99.900000,8
Retailer A,Brand One,Mint,DC,2019-10-26,2,2.000000,39.980000,3
Retailer B,Brand Two,Flavored,MT,2019-02-16,2,2.000000,26.980000,1
Retailer A,Brand One,Mint,DC,2019-06-22,4,11.000000,329.890000,3
Retailer B,Brand Two,Classic,AR,2020-02-01,2,278.000000,3348.250000,49
Retailer A,Brand Three,Classic,DC,2019-04-06,2,2.000000,31.980000,2
Retailer B,Brand Three,Mint,SD,2019-03-09,2,2.000000,19.980000,1
Retailer B,Brand One,Mint,ND,2019-12-21,4,196.000000,3134.040000,10
Retailer B,Brand Two,Classic,ND,2019-03-30,2,3.000000,40.470000,5
Retailer B,Brand One,Mint,MT,2019-02-16,2,7.000000,69.930000,1
Retailer B,Brand Two,Mint,OK,2020-02-01,2,285.000000,3729.060000,46
Retailer A,Brand Two,Classic,DE,2020-02-29,2,436.000000,5875.140000,44
Retailer A,Brand Two,Classic,FL,2020-03-28,2,891.000000,11956.590000,205
Retailer C,Brand One,Mint,TX,2020-02-01,2,96.000000,959.040000,70
Retailer C,Brand One,Mint,OK,2019-02-09,2,16.000000,159.840000,6
Retailer A,Brand One,Flavored,DC,2019-07-06,4,44.000000,1319.560000,3
Retailer A,Brand One,Classic,NJ,2020-02-08,4,4163.000000,74892.370000,243
Retailer B,Brand One,Mint,MN,2019-05-04,4,1.000000,25.990000,1
Retailer C,Brand Three,Mint,TX,2020-03-14,2,916.000000,9150.840000,71
Retailer A,Brand Two,Mint,MD,2020-03-14,2,1872.000000,25237.380000,52
Retailer A,Brand One,Flavored,NJ,2020-04-04,4,,,235
Retailer A,Brand One,Flavored,PA,2020-03-21,4,0.000000,0.000000,204
Retailer A,Brand Three,Flavored,PA,2020-03-21,2,0.000000,0.000000,215
Retailer B,Brand Two,Classic,MO,2020-04-25,2,329.000000,4419.690000,68
Retailer A,Brand Three,Classic,NJ,2020-02-22,2,3318.000000,33146.820000,253
